10-29 08:59 INFO     Tests.py:20  : [CP1] Executing tests for checkpoint 1.
10-29 08:59 INFO     ParseUpdates.py:29  : Time taken to parse all records: 6 second(s)
10-29 08:59 INFO     ParseUpdates.py:30  : Routes announced: 74851 | Routes withdrawn: 8393
10-29 08:59 INFO     Tests.py:28  : [CP1] Time taken to parse all records: 6 second(s)
10-29 08:59 INFO     Tests.py:30  : [CP1] Routes announced: 74851 | Routes withdrawn: 8393
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380342 | 57 announcements | 0 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380343 | 28 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380344 | 22 announcements | 5 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380351 | 484 announcements | 23 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380352 | 88 announcements | 18 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380353 | 5 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380354 | 249 announcements | 4 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380355 | 72 announcements | 10 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380356 | 119 announcements | 10 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380357 | 41 announcements | 4 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380358 | 168 announcements | 16 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380359 | 48 announcements | 5 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380360 | 70 announcements | 10 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380361 | 25 announcements | 9 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380362 | 97 announcements | 14 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380363 | 35 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380364 | 25 announcements | 6 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380365 | 28 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380366 | 2 announcements | 5 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380367 | 21 announcements | 0 withdrawals
